196,-3,262,29,314,48,-0.9948898218061588
410,40,314,48,262,29,-0.907519852213903
406,206,395,212,357,221,-0.9646221954485437
326,206,357,221,395,212,-0.7755450710949322
418,192,406,206,395,212,-0.9348985074237816
357,221,395,212,406,206,-0.9646221954485437
517,304,498,301,468,282,-0.9179290947596086
431,256,468,282,498,301,-0.9988497482528194
525,335,491,339,455,366,-0.8646252319987393
451,389,455,366,491,339,-0.7281999926928029
572,561,568,547,564,541,-0.9524241471993242
563,526,564,541,568,547,-0.8671055424707689
710,455,664,467,638,488,-0.9113553674928234
612,513,638,488,664,467,-0.9962716509064768
555,612,585,615,605,617,-1.0
624,635,605,617,585,615,-0.7907830690229645
675,646,660,611,648,601,-0.8910394968592896
634,587,648,601,660,611,-0.995893206467704
660,611,648,601,634,587,-0.995893206467704
619,576,634,587,648,601,-0.9883716976506172
395,547,412,551,443,534,-0.7433746711042449
471,498,443,534,412,551,-0.9178570359601426
369,525,395,547,412,551,-0.8910394968592896
443,534,412,551,395,547,-0.7433746711042449
369,525,348,500,342,482,-0.9298066130712714
334,461,342,482,348,500,-0.9991085135170144
334,461,313,435,304,410,-0.9447850744367342
301,387,304,410,313,435,-0.9767940441432341
696,392,708,430,708,442,-0.9535826651341416
710,455,708,442,708,430,-0.9883716976506172
762,514,737,485,732,479,-0.9998602098522859
710,455,732,479,737,485,-0.9988858624913981
801,520,762,514,737,485,-0.7605166688150167
732,479,737,485,762,514,-0.9998602098522859
817,531,801,520,762,514,-0.900604493163117
737,485,762,514,801,520,-0.7605166688150167
825,544,817,531,801,520,-0.914367234776978
762,514,801,520,817,531,-0.900604493163117
514,595,467,587,442,602,-0.7590026267731654
438,602,442,602,467,587,-0.8574929257125442
383,645,438,602,442,602,-0.7878071663224361
467,587,442,602,438,602,-0.8574929257125442
616,666,581,700,558,702,-0.7749451088040706
506,755,558,702,581,700,-0.7595447801770665
373,294,355,304,338,308,-0.9621510337860949
286,305,338,308,355,304,-0.9586093670367373
