-1,-3,-2,22,1,38,-0.9747211802496131
2,55,1,38,-2,22,-0.9919979117236188
3,77,2,55,1,38,-0.9999111229612073
-2,22,1,38,2,55,-0.9919979117236188
1,89,3,77,2,55,-0.9779115246919751
1,38,2,55,3,77,-0.9999111229612073
1,102,1,89,3,77,-0.9863939238321437
2,55,3,77,1,89,-0.9779115246919751
1,123,1,102,1,89,-1.0
3,77,1,89,1,102,-0.9863939238321437
0,136,1,123,1,102,-0.9970544855015815
1,89,1,102,1,123,-1.0
1,158,0,136,1,123,-0.9925434552766406
1,102,1,123,0,136,-0.9970544855015815
1,123,0,136,1,158,-0.9925434552766406
2,179,1,158,0,136,-0.9999976675813635
0,136,1,158,2,179,-0.9999976675813635
1,199,2,179,1,158,-0.9952465985714511
2,215,1,199,2,179,-0.9936923241232145
1,158,2,179,1,199,-0.9952465985714511
2,179,1,199,2,215,-0.9936923241232145
3,229,2,215,1,199,-0.9999604961681129
1,199,2,215,3,229,-0.9999604961681129
2,246,3,229,2,215,-0.9915536875081058
0,262,2,246,3,229,-0.9978491457990447
2,215,3,229,2,246,-0.9915536875081058
0,277,0,262,2,246,-0.9922778767136677
3,229,2,246,0,262,-0.9978491457990447
0,298,0,277,0,262,-1.0
2,246,0,262,0,277,-0.9922778767136677
3,317,0,298,0,277,-0.9877629653290692
0,262,0,277,0,298,-1.0
0,277,0,298,3,317,-0.9877629653290692
0,361,3,317,0,298,-0.974865822092028
1,371,0,361,3,317,-0.9859637484322283
0,298,3,317,0,361,-0.974865822092028
3,317,0,361,1,371,-0.9859637484322283
-2,387,1,371,0,361,-0.9596569846122497
-2,405,-2,387,1,371,-0.9828721869343219
0,361,1,371,-2,387,-0.9596569846122497
1,371,-2,387,-2,405,-0.9828721869343219
-2,428,-2,405,-2,387,-1.0
-2,387,-2,405,-2,428,-1.0
0,440,-2,428,-2,405,-0.9863939238321437
-2,405,-2,428,0,440,-0.9863939238321437
-1,462,0,440,-2,428,-0.9779115246919751
-3,476,-1,462,0,440,-0.9953500135553002
-2,428,0,440,-1,462,-0.9779115246919751
-1,493,-3,476,-1,462,-0.9666450901832722
0,440,-1,462,-3,476,-0.9953500135553002
-1,462,-3,476,-1,493,-0.9666450901832722
-1,516,-1,493,-3,476,-0.9931506043228762
3,526,-1,516,-1,493,-0.9284766908852594
-3,476,-1,493,-1,516,-0.9931506043228762
3,579,0,569,1,546,-0.9444406543338731
3,526,1,546,0,569,-0.9984201980310462
1,546,0,569,3,579,-0.9444406543338731
1,602,3,579,0,569,-0.9293325846881447
2,615,1,602,3,579,-0.9866619588243283
0,569,3,579,1,602,-0.9293325846881447
3,579,1,602,2,615,-0.9866619588243283
-1,638,2,615,1,602,-0.9787597752118287
2,664,-1,638,2,615,-0.9702393206845881
1,602,2,615,-1,638,-0.9787597752118287
2,615,-1,638,2,664,-0.9702393206845881
-1,687,2,664,-1,638,-0.9702393206845881
3,707,-1,687,2,664,-0.9469787003150828
-1,638,2,664,-1,687,-0.9702393206845881
2,664,-1,687,3,707,-0.9469787003150828
0,725,3,707,-1,687,-0.9349975263177835
1,744,0,725,3,707,-0.9763899401446987
-1,687,3,707,0,725,-0.9349975263177835
3,707,0,725,1,744,-0.9763899401446987
-3,764,1,744,0,725,-0.9689177106244633
-2,777,-3,764,1,744,-0.962650940153899
0,725,1,744,-3,764,-0.9689177106244633
1,744,-3,764,-2,777,-0.962650940153899
0,791,-2,777,-3,764,-0.9978801059658182
-3,764,-2,777,0,791,-0.9978801059658182
0,814,0,791,-2,777,-0.9899494936611665
-2,833,0,814,0,791,-0.9945054529214061
-2,777,0,791,0,814,-0.9899494936611665
0,845,-2,833,0,814,-0.9637640634185634
0,791,0,814,-2,833,-0.9945054529214061
0,814,-2,833,0,845,-0.9637640634185634
-1,862,0,845,-2,833,-0.9750379350758132
1,887,-1,862,0,845,-0.9904123466584882
-2,833,0,845,-1,862,-0.9750379350758132
0,845,-1,862,1,887,-0.9904123466584882
-2,897,1,887,-1,862,-0.9318612542849372
2,917,-2,897,1,887,-0.8828723891992798
-1,862,1,887,-2,897,-0.9318612542849372
1,887,-2,897,2,917,-0.8828723891992798
0,928,2,917,-2,897,-0.9296815004654511
-2,953,0,928,2,917,-0.9950018175119812
-2,897,2,917,0,928,-0.9296815004654511
1,976,-2,953,0,928,-0.9781282580897579
2,917,0,928,-2,953,-0.9950018175119812
0,928,-2,953,1,976,-0.9781282580897579
1,991,1,976,-2,953,-0.9916004111862218
248,514,249,488,253,475,-0.9663754922800577
253,461,253,475,249,488,-0.95577900872195
249,488,253,475,253,461,-0.95577900872195
247,441,253,461,253,475,-0.9578262852211513
250,418,247,441,253,461,-0.9126155972075155
253,475,253,461,247,441,-0.9578262852211513
253,461,247,441,250,418,-0.9126155972075155
247,406,250,418,247,441,-0.930624342203775
247,441,250,418,247,406,-0.930624342203775
249,394,247,406,250,418,-0.9170700562532351
250,418,247,406,249,394,-0.9170700562532351
250,370,249,394,247,406,-0.9923828117896862
250,353,250,370,249,394,-0.999133073092352
247,406,249,394,250,370,-0.9923828117896862
249,394,250,370,250,353,-0.999133073092352
250,341,250,353,250,370,-1.0
250,370,250,353,250,341,-1.0
251,320,250,341,250,353,-0.9988681377244375
250,353,250,341,251,320,-0.9988681377244375
248,298,251,320,250,341,-0.9832820049844601
253,263,248,298,251,320,-0.9617639305007077
250,341,251,320,248,298,-0.9832820049844601
250,581,250,566,250,545,-1.0
248,514,250,545,250,566,-0.9979253089684582
250,545,250,566,250,581,-1.0
252,599,250,581,250,566,-0.9938837346736188
248,617,252,599,250,581,-0.9462604796066584
250,566,250,581,252,599,-0.9938837346736188
252,638,248,617,252,599,-0.9183558820332839
250,581,252,599,248,617,-0.9462604796066584
249,656,252,638,248,617,-0.938211752015422
252,599,248,617,252,638,-0.9183558820332839
253,676,249,656,252,638,-0.9349975263177835
248,617,252,638,249,656,-0.938211752015422
252,686,253,676,249,656,-0.9561999555074318
252,638,249,656,253,676,-0.9349975263177835
250,705,252,686,253,676,-0.9999864369078858
249,656,253,676,252,686,-0.9561999555074318
249,735,250,705,252,686,-0.9974409657094554
253,676,252,686,250,705,-0.9999864369078858
248,743,249,735,250,705,-0.9958592663153543
252,686,250,705,249,735,-0.9974409657094554
253,756,248,743,249,735,-0.8816123215380489
250,705,249,735,248,743,-0.9958592663153543
251,774,253,756,248,743,-0.8879944092772877
249,735,248,743,253,756,-0.8816123215380489
247,797,251,774,253,756,-0.9981074057317649
248,743,253,756,251,774,-0.8879944092772877
251,809,247,797,251,774,-0.8804710999221752
253,756,251,774,247,797,-0.9981074057317649
247,827,251,809,247,797,-0.8574929257125442
251,774,247,797,251,809,-0.8804710999221752
253,855,247,827,251,809,-0.9090648228942843
247,797,251,809,247,827,-0.8574929257125442
250,866,253,855,247,827,-0.8882176431559488
251,809,247,827,253,855,-0.9090648228942843
250,882,250,866,253,855,-0.9647638212377322
247,827,253,855,250,866,-0.8882176431559488
250,901,250,882,250,866,-1.0
253,855,250,866,250,882,-0.9647638212377322
250,866,250,882,250,901,-1.0
250,912,250,901,250,882,-1.0
250,882,250,901,250,912,-1.0
250,931,250,912,250,901,-1.0
248,958,250,931,250,912,-0.997267754456709
250,901,250,912,250,931,-1.0
250,972,248,958,250,931,-0.9767976746159162
250,912,250,931,248,958,-0.997267754456709
251,987,250,972,248,958,-0.997164120486613
250,931,248,958,250,972,-0.9767976746159162
248,958,250,972,251,987,-0.997164120486613
