71,22
81,7
142,11
125,-2
142,11
155,1
181,2
202,9
785,15
777,6
768,21
777,6
785,15
802,18
93,13
81,7
111,18
93,13
97,5
93,13
142,11
154,20
58,29
46,27
174,15
154,20
181,2
174,15
202,9
214,9
214,9
221,8
247,20
243,23
853,2
868,15
841,15
853,2
820,12
816,3
868,15
874,4
835,1
841,15
820,12
802,18
835,1
820,12
801,35
802,18
893,13
874,4
893,13
903,6
914,11
903,6
914,11
916,7
926,20
914,11
46,27
34,35
71,22
82,29
71,22
58,29
113,27
111,18
31,50
34,35
154,20
142,38
164,40
142,38
218,34
240,39
243,23
240,39
209,34
218,34
240,39
233,52
267,36
276,36
132,54
142,38
209,49
209,34
742,35
730,36
744,23
742,35
730,36
725,40
768,21
773,31
837,29
841,15
808,40
801,35
893,13
896,35
940,36
926,20
940,36
950,25
963,30
950,25
977,38
963,30
31,50
18,66
51,46
58,29
164,40
175,53
175,53
186,39
18,66
12,61
209,49
204,52
276,36
275,56
169,61
175,53
721,56
725,40
270,67
254,56
293,62
275,56
808,51
808,40
738,58
721,56
773,31
764,48
808,51
790,53
736,78
738,58
796,66
790,53
876,62
858,55
950,57
968,49
968,49
977,38
125,68
132,54
989,57
968,49
3,70
12,61
198,72
183,65
31,50
40,70
53,80
40,70
100,53
82,65
204,52
198,72
175,53
183,65
222,68
233,52
254,56
250,70
198,72
186,92
270,67
275,56
293,62
290,73
721,56
717,66
808,51
822,68
858,55
839,60
839,60
822,68
877,88
860,81
913,73
905,73
990,75
989,57
3,70
6,88
6,88
21,90
56,86
53,80
120,83
125,68
22,103
21,90
82,94
96,85
96,85
82,65
186,92
166,88
217,86
222,68
293,88
703,86
823,87
822,68
285,106
293,88
250,70
240,88
223,105
217,86
730,96
736,78
290,73
293,88
892,86
905,73
752,80
743,79
736,78
743,79
752,80
761,81
860,81
846,90
898,90
892,86
892,86
877,88
751,103
738,98
853,99
846,90
935,86
933,100
946,85
935,86
970,80
964,76
970,80
990,75
946,85
961,97
993,83
990,75
878,101
877,88
1003,83
993,83
3,105
6,88
27,122
22,103
49,101
56,86
82,94
84,111
237,104
240,88
100,103
84,111
156,118
140,110
237,104
223,105
263,89
265,105
703,86
705,109
111,122
100,103
834,101
846,90
730,96
738,98
823,87
834,101
783,121
779,109
961,97
970,80
989,100
993,83
990,102
989,100
133,128
111,122
27,122
18,124
55,119
49,101
84,111
80,126
37,139
27,122
80,126
88,126
140,110
133,128
173,118
156,118
721,122
705,109
750,123
751,103
232,141
238,125
276,115
265,105
219,129
232,141
285,106
276,115
261,121
276,115
276,115
288,120
804,121
783,121
737,140
750,123
885,125
878,125
931,122
909,118
898,141
885,125
967,125
949,122
967,125
984,121
984,121
990,102
76,139
80,126
37,139
58,142
76,139
58,142
62,152
58,142
176,137
158,144
173,118
176,137
127,149
134,165
259,140
261,121
721,122
737,140
232,141
252,144
210,158
198,146
259,140
252,144
127,149
109,159
757,146
737,140
804,121
795,142
841,149
826,134
757,146
775,143
775,143
795,142
825,132
826,134
96,160
98,148
775,143
774,158
878,125
876,140
861,141
876,140
840,157
841,149
940,135
931,122
916,143
898,141
940,135
949,122
930,152
940,135
972,136
967,125
957,142
972,136
62,152
73,157
109,159
96,160
152,161
158,144
152,161
134,165
179,154
176,137
200,163
210,158
231,155
232,141
210,158
231,155
374,833
200,163
784,161
774,158
801,165
784,161
179,167
179,154
814,169
826,166
159,174
152,161
839,169
840,157
904,161
888,163
888,163
869,171
898,141
904,161
930,152
916,143
128,169
134,165
190,162
200,163
190,162
179,167
801,165
814,169
826,166
839,169
869,171
852,168
852,168
839,169
368,845
374,833
407,833
422,830
422,830
437,827
402,842
416,851
452,836
437,827
472,844
452,836
476,831
500,841
356,840
368,845
356,840
345,846
334,849
345,846
407,833
402,842
402,842
398,852
452,852
452,836
476,831
472,844
500,841
508,838
348,867
345,846
348,867
335,871
458,869
452,852
398,852
387,859
387,859
377,867
335,882
335,871
407,874
398,852
495,866
500,841
535,862
533,883
535,862
523,862
535,862
531,852
302,882
312,870
377,867
381,886
342,880
335,882
377,867
361,871
348,867
361,871
335,882
334,900
391,896
381,886
466,883
458,869
466,883
455,888
484,893
466,883
568,878
560,869
576,896
568,878
292,902
302,882
334,900
314,905
433,899
432,888
391,896
378,901
306,918
314,905
433,899
415,905
428,923
415,905
484,893
499,905
533,883
539,899
533,883
521,896
565,900
576,896
286,918
292,902
345,920
334,900
286,918
306,918
386,916
378,901
428,923
411,929
457,915
469,926
507,921
499,905
469,926
486,922
526,915
521,896
507,921
526,915
573,916
565,900
584,916
573,916
286,918
294,938
343,942
345,920
415,938
411,929
357,944
343,942
411,929
403,929
428,923
439,937
449,955
439,937
479,940
469,926
450,929
439,937
457,915
450,929
497,937
507,921
479,940
497,937
528,935
526,915
561,932
548,927
578,930
573,916
561,932
578,930
294,938
302,954
302,954
317,941
347,957
343,942
357,944
364,952
349,970
347,957
493,953
497,937
449,955
462,956
535,954
528,935
568,949
561,932
554,962
568,949
302,954
317,965
349,970
341,972
351,988
349,970
460,970
462,956
401,974
420,968
388,995
376,982
401,974
402,997
460,970
479,969
504,972
520,976
523,981
520,976
554,962
538,967
538,967
520,976
535,954
538,967
368,987
376,982
351,988
368,987
388,995
402,997
448,999
429,998
488,988
479,969
488,988
470,999
513,986
523,981
470,999
454,997
454,997
448,999
