186,78,181,90,181,103,-0.9230769230769231
174,124,181,103,181,90,-0.9486832980505139
181,103,181,90,186,78,-0.9230769230769231
209,63,186,78,181,90,-0.8264051039043183
276,95,284,104,297,115,-0.9899494936611665
306,133,297,115,284,104,-0.9191450300180577
164,28,154,34,146,44,-0.9374252720097653
139,50,146,44,154,34,-0.9824865243069563
181,6,164,28,154,34,-0.9314246811668163
146,44,154,34,164,28,-0.9374252720097653
630,28,607,30,562,26,-0.9846578253840005
530,53,562,26,607,30,-0.704193098518888
562,26,607,30,630,28,-0.9846578253840005
652,32,630,28,607,30,-0.9646743610614442
700,49,720,70,743,110,-0.9715329258403411
802,140,743,110,720,70,-0.8372521485916518
364,384,350,351,341,329,-0.9999166660639005
316,312,341,329,350,351,-0.833545863437744
537,441,536,415,552,396,-0.7395899145516701
576,385,552,396,536,415,-0.9042650014643773
632,533,664,541,681,541,-0.9701425001453319
702,537,681,541,664,541,-0.9823385664224747
646,658,619,636,597,611,-0.9863472792409138
594,571,597,611,619,636,-0.7980193270652618
715,622,731,598,782,584,-0.7551697460819927
820,587,782,584,731,598,-0.9405010671576443
820,587,853,552,875,518,-0.9835397198408762
867,474,875,518,853,552,-0.7288480720939872
943,587,929,549,939,513,-0.8115844804631531
931,487,939,513,929,549,-0.8421999196842619
756,281,726,250,724,214,-0.7560707885126746
743,185,724,214,726,250,-0.804774247636107
434,345,462,299,469,266,-0.943497356317493
484,236,469,266,462,299,-0.9677579037554772
844,145,861,171,875,218,-0.9583665757923882
895,244,875,218,861,171,-0.9336976304456464
962,999,966,956,970,938,-0.9920834726874992
987,887,970,938,966,956,-0.9946917938265513
