362,16
303,25
422,28
362,16
916,6
835,9
22,40
3,40
443,55
455,-3
455,-3
422,28
978,2
916,6
835,9
737,36
737,36
710,29
66,69
22,40
195,56
164,41
710,29
653,76
303,25
267,71
267,71
195,56
164,41
99,91
99,91
66,69
485,103
443,55
808,68
847,39
955,75
978,2
3,40
10,89
619,99
538,98
653,76
619,99
847,39
915,99
538,98
485,103
267,71
343,129
185,128
267,71
860,152
808,68
915,99
860,152
10,89
7,149
254,196
184,161
184,161
185,128
925,151
955,75
7,149
49,195
343,129
334,190
334,190
254,196
898,199
925,151
658,223
754,233
49,195
33,256
938,263
898,199
415,290
440,280
440,280
497,279
497,279
541,324
654,292
658,223
754,233
746,298
746,298
654,292
33,256
9,301
314,267
385,317
746,298
766,301
385,317
415,290
722,398
746,298
254,333
314,267
766,301
812,336
9,301
21,362
972,346
938,263
21,362
96,366
991,349
972,346
541,324
481,385
96,366
170,399
290,427
254,333
481,385
410,404
170,399
202,402
812,336
754,419
754,419
722,398
996,411
991,349
492,430
564,418
993,421
996,411
410,404
373,447
373,447
290,427
486,502
492,430
564,418
594,495
984,473
993,421
74,458
23,444
202,402
225,479
78,472
74,458
94,510
78,472
23,444
32,513
225,479
211,524
142,537
94,510
979,525
984,473
150,537
142,537
150,537
231,568
211,524
150,537
125,573
150,537
594,495
583,539
583,539
502,558
502,558
486,502
1003,560
979,525
32,513
12,577
995,575
1003,560
231,568
255,629
343,614
398,566
929,606
995,575
398,566
441,652
12,577
22,643
114,663
125,573
749,624
786,626
955,688
929,606
786,626
828,657
557,674
641,668
641,668
661,694
704,672
749,624
168,683
114,663
255,629
237,686
364,694
343,614
441,652
364,694
237,686
168,683
828,657
840,679
22,643
13,702
546,721
557,674
13,702
5,721
661,694
664,730
717,725
704,672
840,679
833,757
986,721
955,688
664,730
601,772
998,743
986,721
601,772
546,721
801,780
717,725
980,760
998,743
5,721
18,780
833,757
801,780
18,780
19,841
987,863
980,760
19,841
12,865
12,865
9,912
9,912
2,935
954,936
987,863
2,935
9,960
153,958
211,970
121,993
153,958
211,970
231,974
231,974
299,986
476,975
566,969
684,936
760,993
852,998
929,935
299,986
313,997
393,980
417,986
417,986
476,975
330,987
358,985
358,985
393,980
313,997
330,987
566,969
616,991
622,997
684,936
760,993
776,996
797,987
852,998
776,996
797,987
929,935
964,985
974,989
954,936
964,985
974,989
9,960
32,997
32,997
121,993
616,991
622,997
