546,-3
502,-3
399,8
407,3
444,8
407,3
444,8
502,-3
395,34
399,8
395,34
373,22
359,29
373,22
359,29
352,46
394,45
395,34
496,62
474,53
604,45
546,-3
604,45
622,31
338,91
352,46
504,75
496,62
504,75
528,61
338,91
308,91
489,88
504,75
275,122
213,92
423,116
429,93
495,99
489,88
213,92
185,118
275,122
308,91
423,116
395,108
418,139
423,116
626,123
644,117
495,99
468,131
463,149
468,131
678,149
644,117
692,171
678,149
823,146
770,147
281,175
275,122
662,164
678,149
463,149
418,139
827,152
823,146
281,175
315,160
386,177
371,165
480,176
463,149
264,213
281,175
639,178
662,164
480,176
451,181
502,174
480,176
528,151
502,174
424,189
386,177
502,174
509,198
241,200
264,213
451,181
424,189
642,202
639,178
770,147
772,185
664,196
642,202
215,204
241,200
219,217
215,204
466,208
451,181
424,189
411,214
228,227
219,217
195,231
219,217
595,205
620,212
620,212
642,202
772,185
804,206
431,235
411,214
295,240
264,213
313,224
295,240
245,235
228,227
361,236
347,232
569,220
565,190
620,212
644,239
553,229
517,234
569,220
553,229
595,205
569,220
432,241
431,235
349,247
347,232
772,185
745,228
678,241
644,239
678,241
690,228
839,225
804,206
121,228
112,247
313,224
324,239
347,232
324,239
516,235
492,239
517,234
516,235
643,244
644,239
712,245
690,228
712,245
745,228
112,247
171,272
292,262
295,240
421,266
432,241
312,261
292,262
432,241
456,260
516,235
508,258
317,291
312,261
407,288
421,266
831,262
813,259
831,262
839,225
390,280
407,288
546,286
522,272
522,272
503,276
508,258
503,276
154,307
171,272
338,284
333,297
168,315
154,307
333,297
317,291
407,288
398,304
545,308
519,302
546,286
545,308
514,324
519,302
578,317
609,299
728,297
685,297
728,297
745,284
134,323
154,307
219,298
203,316
203,316
168,315
312,310
317,291
381,325
398,304
333,297
371,318
381,325
371,318
398,304
410,314
462,314
450,313
445,291
450,313
450,313
438,325
473,309
462,314
519,336
514,324
688,316
685,297
657,319
688,316
205,345
203,316
376,337
381,325
393,354
376,337
376,337
362,339
412,332
410,314
412,332
434,325
438,325
434,325
578,317
574,340
483,348
494,340
657,328
657,319
618,338
657,328
546,353
574,340
618,338
599,372
213,371
205,345
140,345
133,354
134,323
140,345
438,325
438,346
519,336
519,347
483,348
478,349
500,358
