1,-2
16,0
11,11
16,0
47,14
42,2
11,11
27,18
47,14
60,6
67,11
60,6
67,11
75,8
23,34
27,18
86,13
75,8
184,19
156,18
184,19
214,21
214,21
227,20
227,20
251,13
6,29
23,34
35,46
41,33
59,36
41,33
156,18
150,40
96,30
86,33
86,13
96,30
55,48
59,36
86,33
75,47
121,37
150,40
59,36
75,47
167,54
162,42
35,46
23,34
95,58
75,47
153,48
150,40
108,51
95,58
121,37
108,51
108,51
123,69
153,48
162,42
17,69
35,46
17,69
39,83
86,76
95,58
75,95
86,76
169,65
167,54
75,95
110,104
186,106
169,65
23,132
39,83
184,128
186,106
224,145
184,128
23,132
49,150
244,175
224,145
200,196
244,175
