406,27,391,15,376,16,-0.7375852118529941
353,20,376,16,391,15,-0.9944271117113697
345,29,353,20,376,16,-0.7826010541756486
391,15,376,16,353,20,-0.9944271117113697
376,16,353,20,345,29,-0.7826010541756486
320,40,345,29,353,20,-0.9091128019752859
261,61,320,40,345,29,-0.9973688920196893
353,20,345,29,320,40,-0.9091128019752859
437,2,477,13,495,7,-0.8308757097725651
515,3,495,7,477,13,-0.9922778767136677
534,13,515,3,495,7,-0.7763933180730025
477,13,495,7,515,3,-0.9922778767136677
557,15,534,13,515,3,-0.9219388851704879
495,7,515,3,534,13,-0.7763933180730025
824,119,814,118,798,110,-0.934487734928968
789,88,798,110,814,118,-0.7525766947068778
843,132,824,119,814,118,-0.877399567966677
798,110,814,118,824,119,-0.934487734928968
900,209,898,205,881,188,-0.9486832980505138
877,170,881,188,898,205,-0.8436614877321076
906,223,900,209,898,205,-0.9982743731749959
881,188,898,205,900,209,-0.9486832980505138
974,604,984,541,983,518,-0.9798938099459834
981,481,983,518,984,541,-0.9999443428835246
238,74,261,61,320,40,-0.9851584764460054
345,29,320,40,261,61,-0.9973688920196893
320,40,261,61,238,74,-0.9851584764460054
226,93,238,74,261,61,-0.880903404607951
984,632,974,604,984,541,-0.8773711395523853
983,518,984,541,974,604,-0.9798938099459834
711,947,730,938,749,920,-0.9504850021299844
772,917,749,920,730,938,-0.8088073114705141
698,959,674,953,663,957,-0.8288486740756482
644,967,663,957,674,953,-0.9908059382975916
627,982,644,967,663,957,-0.9716930994024741
674,953,663,957,644,967,-0.9908059382975916
590,990,627,982,644,967,-0.8727244897790969
663,957,644,967,627,982,-0.9716930994024741
568,986,590,990,627,982,-0.9238440278843832
644,967,627,982,590,990,-0.8727244897790969
542,999,551,993,559,993,-0.8320502943378436
568,986,559,993,551,993,-0.7893522173763263
513,995,494,990,472,980,-0.9857023164784129
442,977,472,980,494,990,-0.9470234336955626
106,780,92,770,76,750,-0.9622060458243664
58,741,76,750,92,770,-0.9079593845004517
58,741,57,708,50,683,-0.970689046699905
42,657,50,683,57,708,-0.9996751417158636
15,587,23,607,35,632,-0.9977554290246458
38,656,35,632,23,607,-0.9482350683894143
8,457,-2,470,1,494,-0.7108779365428538
4,535,1,494,-2,470,-0.9986837035498296
1,494,-2,470,8,457,-0.7108779365428538
9,421,8,457,-2,470,-0.8092482493579215
