97,5
81,7
125,-2
97,5
155,1
125,-2
181,2
155,1
816,3
777,6
835,1
816,3
874,4
853,2
777,6
768,21
903,6
874,4
916,7
903,6
71,22
46,27
81,7
71,22
202,9
181,2
214,9
202,9
221,8
214,9
247,20
221,8
853,2
835,1
926,20
916,7
950,25
926,20
46,27
34,35
267,36
247,20
276,36
267,36
730,36
725,40
768,21
744,23
744,23
730,36
896,35
926,20
868,15
896,35
858,55
868,15
926,20
940,36
963,30
950,25
977,38
963,30
293,62
276,36
31,50
12,61
34,35
31,50
725,40
721,56
940,36
950,57
876,62
858,55
125,68
132,54
989,57
977,38
12,61
3,70
132,54
169,61
169,61
166,88
290,73
293,62
721,56
717,66
761,81
796,66
896,35
876,62
905,73
896,35
913,73
905,73
950,57
913,73
3,70
6,88
120,83
125,68
285,106
293,88
186,92
223,105
717,66
703,86
293,88
290,73
796,66
823,87
779,109
761,81
1003,83
989,57
6,88
3,105
166,88
140,110
140,110
120,83
703,86
705,109
804,121
779,109
825,132
834,101
834,101
853,99
823,87
804,121
990,102
1003,83
3,105
18,124
173,118
186,92
223,105
219,129
705,109
721,122
288,120
285,106
853,99
878,125
984,121
990,102
18,124
37,139
219,129
198,146
198,146
176,137
176,137
173,118
721,122
737,140
252,144
259,140
259,140
288,120
737,140
757,146
861,141
826,134
826,134
825,132
878,125
861,141
957,142
972,136
972,136
984,121
37,139
62,152
62,152
73,157
73,157
96,160
96,160
109,159
109,159
128,169
757,146
774,158
200,163
210,158
210,158
231,155
231,155
252,144
774,158
784,161
784,161
801,165
814,169
826,166
869,171
888,163
888,163
904,161
904,161
930,152
930,152
957,142
128,169
159,174
159,174
179,167
179,167
200,163
801,165
814,169
826,166
839,169
852,168
869,171
839,169
852,168
374,833
356,840
422,830
407,833
437,827
422,830
452,836
437,827
560,869
531,852
476,831
452,836
356,840
345,846
345,846
334,849
407,833
374,833
500,841
476,831
508,838
500,841
531,852
508,838
334,849
312,870
312,870
302,882
568,878
560,869
576,896
568,878
302,882
292,902
334,900
342,880
342,880
378,901
584,916
576,896
292,902
286,918
345,920
334,900
378,901
345,920
286,918
294,938
403,929
415,938
386,916
403,929
364,952
386,916
578,930
584,916
294,938
302,954
554,962
568,949
568,949
578,930
302,954
317,965
317,965
341,972
376,982
364,952
415,938
401,974
401,974
376,982
538,967
554,962
341,972
351,988
351,988
368,987
368,987
388,995
388,995
402,997
402,997
429,998
429,998
448,999
488,988
513,986
470,999
488,988
523,981
538,967
513,986
523,981
454,997
470,999
448,999
454,997
