61,0
81,4
81,4
126,-3
126,-3
61,0
81,4
70,16
70,16
83,29
83,29
81,4
61,0
30,15
30,15
51,23
51,23
61,0
126,-3
147,3
147,3
216,7
216,7
126,-3
126,-3
216,7
216,7
458,10
458,10
126,-3
61,0
7,12
7,12
30,15
30,15
61,0
61,0
51,23
51,23
70,16
70,16
61,0
126,-3
109,22
109,22
140,23
140,23
126,-3
7,12
8,36
8,36
19,35
19,35
7,12
140,23
147,3
147,3
126,-3
126,-3
140,23
51,23
36,38
36,38
57,35
57,35
51,23
109,22
126,-3
126,-3
81,4
81,4
109,22
70,16
81,4
81,4
61,0
61,0
70,16
30,15
19,35
19,35
36,38
36,38
30,15
189,22
216,7
216,7
147,3
147,3
189,22
140,23
135,30
135,30
165,33
165,33
140,23
147,3
149,18
149,18
189,22
189,22
147,3
147,3
140,23
140,23
149,18
149,18
147,3
216,7
189,22
189,22
218,23
218,23
216,7
218,23
205,36
205,36
224,38
224,38
218,23
216,7
280,13
280,13
329,14
329,14
216,7
216,7
218,23
218,23
269,35
269,35
216,7
36,38
51,23
51,23
30,15
30,15
36,38
280,13
303,24
303,24
316,19
316,19
280,13
216,7
329,14
329,14
458,10
458,10
216,7
280,13
316,19
316,19
329,14
329,14
280,13
329,14
316,19
316,19
333,33
333,33
329,14
303,24
291,32
291,32
298,43
298,43
303,24
458,10
574,6
574,6
126,-3
126,-3
458,10
329,14
349,15
349,15
458,10
458,10
329,14
291,32
303,24
303,24
280,13
280,13
291,32
123,33
140,23
140,23
109,22
109,22
123,33
574,6
458,10
458,10
559,30
559,30
574,6
19,35
30,15
30,15
7,12
7,12
19,35
19,35
8,36
8,36
9,49
9,49
19,35
70,16
57,35
57,35
83,29
83,29
70,16
57,35
70,16
70,16
51,23
51,23
57,35
189,22
165,33
165,33
184,36
184,36
189,22
33,50
36,38
36,38
19,35
19,35
33,50
109,22
104,33
104,33
123,33
123,33
109,22
57,35
53,54
53,54
67,51
67,51
57,35
109,22
83,29
83,29
104,33
104,33
109,22
83,29
109,22
109,22
81,4
81,4
83,29
165,33
189,22
189,22
149,18
149,18
165,33
36,38
33,50
33,50
53,54
53,54
36,38
189,22
184,36
184,36
205,36
205,36
189,22
123,33
114,56
114,56
138,53
138,53
123,33
165,33
149,18
149,18
140,23
140,23
165,33
140,23
123,33
123,33
135,30
135,30
140,23
53,54
57,35
57,35
36,38
36,38
53,54
114,56
123,33
123,33
104,33
104,33
114,56
205,36
218,23
218,23
189,22
189,22
205,36
218,23
224,38
224,38
269,35
269,35
218,23
67,51
83,29
83,29
57,35
57,35
67,51
269,35
280,13
280,13
216,7
216,7
269,35
147,56
165,33
165,33
135,30
135,30
147,56
213,51
224,38
224,38
205,36
205,36
213,51
349,15
333,33
333,33
352,30
352,30
349,15
280,13
269,35
269,35
291,32
291,32
280,13
333,33
349,15
349,15
329,14
329,14
333,33
333,33
316,19
316,19
303,24
303,24
333,33
269,35
238,50
238,50
251,54
251,54
269,35
177,51
184,36
184,36
165,33
165,33
177,51
352,30
333,33
333,33
337,55
337,55
352,30
349,15
387,37
387,37
422,31
422,31
349,15
349,15
352,30
352,30
387,37
387,37
349,15
